day from 01/01/2002,sapflow mm,sd,negative sd happen only where there is no data�
336,2.7429,0.58287
337,3.1858,0.69612
338,2.9415,0.61956
339,2.3575,0.49883
340,2.2238,0.46668
341,2.2143,0.4652
342,2.3476,0.4955
343,2.233,0.46952
344,0.8687,0.17942
345,2.187,0.45808
346,0.7646,0.15912
347,2.6472,0.55597
348,2.7403,0.5807
349,1.8391,0.39308
350,3.1747,0.68067
351,1.7902,0.36798
352,2.7189,0.56414
353,2.2206,0.46205
354,2.5392,0.51293
355,2.091,0.45441
356,2.1191,0.45315
357,2.9556,0.65227
358,2.8421,0.62292
359,2.1163,0.45569
360,1.6139,0.34288
361,-1,-0.2133
362,-1,-0.21285
363,-1,-0.20611
364,-1,-0.20955
365,-1,-0.20789
366,2.3827,0.49378
367,3.1232,0.64812
368,3.2531,0.67558
369,3.5359,0.73376
370,4.4997,0.96775
371,-1,-0.22126
372,-1,-0.22667
373,2.8265,0.582
374,3.0602,0.63479
375,3.2544,0.6856
376,2.9367,0.64099
377,2.8899,0.60929
378,2.6022,0.53932
379,2.4776,0.51211
380,2.443,0.50757
381,1.3715,0.28557
382,2.7775,0.57768
383,3.1279,0.64865
384,3.0298,0.62952
385,2.6876,0.55711
386,2.8137,0.58395
387,1.8389,0.38003
388,2.5731,0.53376
389,2.8699,0.59704
390,3.3086,0.68833
391,-1,-0.20549
392,-1,-0.20654
393,-1,-0.20821
394,-1,-0.20544
395,2.5059,0.52154
396,1.4772,0.30451
397,3.1016,0.64558
398,2.924,0.60696
399,2.3045,0.47806
400,1.5946,0.33195
401,2.1678,0.45033
402,2.2664,0.46504
403,3.903,0.813
404,3.1644,0.65535
405,1.7905,0.37235
406,1.3456,0.27828
407,2.4537,0.51002
408,1.8585,0.38677
409,0.8865,0.18462
410,1.9761,0.41035
411,2.5799,0.53519
412,0.868,0.1806
413,1.6341,0.3366
414,1.8982,0.39497
415,1.8183,0.3783
416,1.8481,0.38445
417,3.4235,0.71108
418,0.5727,0.11935
419,0.4693,0.06087
420,2.5067,0.52083
421,2.75,0.58018
422,1.3647,0.28148
423,2.907,0.60491
424,2.3656,0.49151
425,0.6542,0.13632
426,3.0254,0.62895
427,3.2457,0.68115
428,2.3719,0.49366
429,1.4421,0.29983
430,2.5826,0.53776
431,0.7829,0.15787
432,3.2266,0.67083
433,3.5193,0.72944
434,2.9378,0.6119
435,4.0016,0.83354
436,3.2122,0.66911
437,1.0491,0.21871
438,1.268,0.26205
439,1.5685,0.32701
440,1.3186,0.27477
441,3.2103,0.66119
442,3.5815,0.74478
443,3.6307,0.75645
444,3.1579,0.65827
445,3.1631,0.65918
446,0.2488,0.051875
447,3.3297,0.69401
448,4.041,0.84206
449,1.9665,0.40109
450,1.6657,0.34728
451,1.7957,0.34664
452,2.8952,0.6002
453,1.2555,0.26163
454,1.1301,0.075594
455,2.4818,0.51736
456,1.9467,0.40583
457,1.2046,0.25062
458,2.5642,0.53029
459,3.1878,0.66443
460,2.5536,0.53241
461,2.3439,0.48846
462,3.8775,0.80831
463,3.5477,0.73939
464,2.12,0.44198
465,3.6375,0.75821
466,2.4306,0.5068
467,2.8693,0.59579
468,2.4057,0.5016
469,3.3353,0.69539
470,0.5886,0.11852
471,2.2645,0.4716
472,3.562,0.74266
473,2.7793,0
474,2.5794,0.53782
475,2.2105,0.45915
476,3.3592,0
477,2.6196,0
478,3.2763,0
479,3.4037,0.70963
480,3.0449,0.62932
481,1.5467,0.32193
482,2.6746,0.55681
483,0.6721,0.13917
484,2.5066,0.48169
485,1.7239,0
486,2.6138,0.1538
487,1.9135,0.3976
488,2.4159,0.5014
489,1.555,0.33381
490,2.2987,0.47906
491,1.4204,0.29282
492,3.5511,0.78692
493,3.3983,0.73163
494,3.5001,0.72852
495,2.8113,0
496,2.6284,0
497,3.3091,0
498,2.8869,0.60187
499,3.0986,0
500,2.925,0
501,2.3512,0
502,2.4091,0.5021
503,2.3671,0.49323
504,2.3837,0.4936
505,2.4251,0.46752
506,3.1324,0
507,2.2606,0
508,3.1401,0
509,2.8369,0.31152
510,2.8597,0.25286
511,2.5882,0
512,2.3241,0.4816
513,2.1216,0.44214
514,1.4183,0.2866
515,2.3946,0.49788
516,2.9231,0.60948
517,3.221,0.65232
518,2.8626,0.56606
519,3.2372,0.67223
520,2.7118,0
521,3.2696,0
522,2.5932,0
523,3.0418,0.63239
524,-1,0
525,-1,0
526,-1,0
527,-1,0
528,2.5797,0.53512
529,1.6894,0
530,2.4873,0.51739
531,3.5574,0
532,2.3941,0.50626
533,3.9395,0.97959
534,-1,0
535,-1,0
536,-1,0
537,-1,0
538,-1,0
539,-1,0
540,-1,0
541,-1,0
542,-1,0
543,3.4751,0.7155
544,3.662,0.75226
545,3.5539,0.74738
546,3.5993,0.74191
547,-1,-0.20156
548,-1,-0.20342
549,-1,-0.20589
550,-1,-0.20774
551,-1,-0.20678
552,-1,-0.22235
553,-1,0
554,-1,0
555,-1,-0.22473
556,-1,-0.21805
557,-1,-0.21381
558,-1,-0.21991
559,-1,-0.21055
560,2.8254,0.57669
561,3.7082,0.77107
562,3.6542,0.75566
563,3.7693,0.77948
564,3.8482,0.80352
565,3.4897,0.71582
566,3.7784,0.79109
567,3.6795,0.7737
568,3.8855,0.8089
569,3.9404,0.82932
570,3.8657,0.81286
571,2.9819,0.6172
572,3.071,0.63424
573,3.1274,0.65746
574,3.3231,0.68123
575,3.7867,0.78677
576,4.0513,0.85179
577,-1,0
578,4.0528,0.86885
579,3.4946,0.73178
580,3.8912,0.82146
581,3.8003,0.79328
582,3.5772,0.7421
583,3.7992,0.79479
584,3.8867,0.81313
585,3.9305,0.82392
586,3.2769,0.67839
587,3.5474,0.73866
588,3.8775,0.81416
589,3.5199,0.7318
590,4.1776,0.87656
591,3.3725,0.68942
592,3.6918,0.72779
593,2.219,0.44953
594,3.0599,0.63856
595,3.3121,0.68944
596,2.8741,0.60245
597,4.0976,0.8685
598,3.8438,0.81033
599,3.9293,0.83168
600,4.2023,0.86651
601,3.8275,0.78627
602,-1,-0.22016
603,3.9062,0.81985
604,3.5753,0.75535
605,3.5603,0.74958
606,3.4457,0.73172
607,-1,-0.22674
608,3.9482,0.82955
609,-1,-0.21975
610,-1,0
611,-1,-0.20579
612,3.6985,0.77689
613,4.2481,0.90827
614,4.2858,0.86856
615,4.1887,0.87775
616,3.4596,0.74767
617,4.2062,0.89321
618,-1,0
619,3.4317,0.78102
620,2.8164,0.60399
621,3.4429,0.7626
622,3.4283,0.73722
623,3.7683,0.82173
624,3.8252,0.83514
625,-1,-0.26787
626,-1,0
627,3.7706,0.81601
628,3.5547,0.77294
629,3.4294,0.74683
630,3.4737,0.71339
631,3.6748,0.75309
632,3.5327,0.73318
633,3.4588,0.69666
634,3.8963,0.80139
635,3.7137,0.76372
636,3.8927,0.80886
637,4.3221,0.9145
638,4.5821,0.96471
639,5.0316,1.0324
640,3.6193,0.74391
641,3.5308,0.72836
642,4.323,0
643,5.1316,1.0285
644,3.8556,0.79759
645,3.8883,0.80661
646,3.8153,0.76754
647,-1,0
648,-1,-0.2058
649,3.3153,0.75821
650,4.1661,0
651,3.427,0.70084
652,3.2656,0.669
653,1.9837,0.40657
654,3.3162,0.68018
655,1.4357,0.29857
656,2.9623,0.61209
657,4.1866,0.87813
658,3.8549,0.79644
659,3.9111,0.80873
660,-1,0
661,-1,-0.20136
662,-1,-0.22383
663,3.7141,0.86602
664,3.3066,0.69038
665,3.7794,0.78865
666,3.3075,0.69102
667,2.999,0.62472
668,3.3572,0.70221
669,4.0024,0.82343
670,3.3084,0.67973
671,3.644,0.75426
672,-1,-0.19683
673,3.0095,0.62647
674,3.5038,0.73704
675,3.3621,0.69944
676,3.4917,0.73263
677,3.1881,0.66533
678,2.854,0.5927
679,3.0367,0.62582
680,2.9681,0.6122
681,2.4509,0.50172
682,3.3567,0.69721
683,3.3103,0.68661
684,3.2859,0.68054
685,-1,-0.20643
686,2.3448,0.48529
687,2.8014,0.57349
688,3.7855,0.78135
689,3.1606,0.65233
690,3.0278,0.62144
691,2.8374,0.58422
692,3.0517,0.62722
693,2.7933,0.59637
694,3.185,0.68191
695,3.1334,0.67855
696,-1,-0.18977
697,-1,0
698,-1,0
699,-1,0
700,-1,0
701,-1,0
702,-1,0
703,-1,0
704,-1,0
705,2.3629,0
706,2.6765,0
707,-1,-0.25683
708,-1,0
709,-1,-0.22548
710,2.3128,0.50564
711,1.9341,0.43478
712,1.9045,0.4206
713,2.8002,0.58783
714,-1,0
715,-1,-0.22545
716,-1,0
717,-1,0
718,-1,0
719,-1,0
720,-1,0
721,-1,0
722,-1,0
723,-1,0
724,-1,0
725,-1,0
726,-1,0
727,-1,0
728,-1,0
729,-1,0
730,-1,0
